,question,chunks
21,,"Page 2 of 2 
Wis. Stat. § 601.951  
   the affiliated legal entity of an information security program that satisfies the fa rm credit 
administration’s guidance and regulations.  
(d)  This subchapter, except for s. 601.954 (1), does not apply to a licensee who is subject to 
and governed by 45 CFR Parts 160 and 164 and who maintains nonpublic information in the 
same manner as protected health information under 45 CFR Parts 160 and 164.  
(e)  If a licensee ceases to qualify for an exception under par. (a) to (d), the licensee shall have 
180 days to comply with this subchapter.  
(3) Agreements between parties.   Nothing in this sub chapter shall prevent or abrogate an 
agreement between a licensee and another licensee, a 3rd -party service provider, or another party 
to fulfill any of the requirements under s. 601.953 or 601.954.  
(4) Private cause of action.   This subchapter may not be  construed to create or imply a private 
cause of action for violation of its provisions or to curtail a private cause of action that otherwise 
exists in the absence of this subchapter.  
(5) Rules.   The commissioner may promulgate rules that are necessary t o carry out the provisions 
of this subchapter.  
History   
 
2021 a. 73, § 4, effective November 1, 2021.  
 
LexisNexis® Wisconsin Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
22,,"Page 1 of 1 
Wis. Stat. § 601.953  
    
Wis. Stat. § 601.953  
 This document is current through Act 142 of the 2023 -2024 Legislative Session  
 
LexisNexis® Wisconsin Annotated Statutes   >  Insurance (Chs. 600 — 655)  >  Chapter 601. Insurance — 
Administration (Subchs. I — IX)  >  Subchapter IX Insurance Data Security (§§ 601.95 — 601.956)  
 
601.953. Investigation of cybersecurity event.   
 
(1)  If a licensee learns that a cybersecurity event involving the licensee’s information systems or 
nonpublic information has or may have occurred, the licensee, or an outside vendor or service 
provider designated to act on behalf of the licensee, shall conduc t a prompt investigation that, at a 
minimum, includes all of the following:  
(a)  An assessment of the nature and scope of the cybersecurity event.  
(b)  The identification of any nonpublic information that was or may have been involved in the 
cybersecurity event.  
(c)  The performance of reasonable measures to restore the security of the licensee’s 
information systems compromised in the cybersecurity event and prevent additional 
unauthorized acquisition, release, or use of nonpublic information.  
(2)  If a lic ensee knows that a cybersecurity event has or may have occurred in an information 
system maintained by a 3rd -party service provider, the licensee shall comply with sub. (1) or make 
reasonable efforts to confirm and document that the 3rd -party service provi der has either complied 
with sub. (1) or failed to cooperate with the investigation under sub. (1).  
(3)  The licensee shall maintain records concerning a cybersecurity event for a period of at least 5 
years starting from the date of the cybersecurity  event and shall produce the records upon demand 
of the commissioner.  
History   
 
2021 a. 73, § 6, effective November 1, 2021.  
 
LexisNexis® Wisconsin Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
23,,"Page 2 of 4 
Wis. Stat. § 601.954  
   6.  A description of efforts to address the circumstances that allowed the cybersecurity 
event to occur.  
7.  The results of any internal review related to the cybersecurity event, including the 
identification of a lapse in automated controls or internal procedures.  
8.  Whether the licensee notified a government body, self -regulatory agency, or o ther 
supervisory entity of the cybersecurity event and, if applicable, the date the notification 
was provided.  
9.  A copy of the licensee’s privacy policy and a statement outlining the steps the licensee 
will take, or has taken, to investigate and notify c onsumers affected by the cybersecurity 
event.  
10.  The name of a contact person who is familiar with the cybersecurity event and 
authorized to act for the licensee.  
(c)  The licensee shall update and supplement the information provided under par. (b) to 
address material changes to the information as additional information becomes available to the 
licensee.  
(2)   
(a) Notice to consumers and producers of record.   Notice to consumers. If a licensee knows 
that nonpublic information of a consumer in the licensee’s possession has been acquired by a 
person whom the licensee has not authorized to acquire the nonpublic information, the licensee 
shall make reasonable efforts to notify each consumer who is the subject of the nonpublic 
information. The notice sh all indicate that the licensee knows of the unauthorized acquisition 
of nonpublic information pertaining to the consumer.  
(b) Notice to consumer reporting agencies.   If, as the result of a single incident, a licensee is 
required under par. (a) to notify 1 ,000 or more consumers, the licensee shall without 
unreasonable delay notify all consumer reporting agencies that compile and maintain files on 
consumers on a nationwide basis, as defined in 15 USC 1681a (p), of the timing, distribution, 
and content of the  notices sent to the consumers.  
(c) Exceptions.   Notwithstanding pars. (a) and (b), a licensee is not required to provide notice 
of the acquisition of nonpublic information if any of the following applies:  
1.  The acquisition of nonpublic information does  not create a material risk of identity theft 
or fraud to the individual who is the subject of the nonpublic information.  
2.  The nonpublic information was acquired in good faith by an employee or agent of the 
licensee and is used for a lawful purpose of t he licensee.  
(d) Timing and manner of notice; other requirements.   
1.  Subject to par. (h), a licensee shall provide the notice required under par. (a) within a 
reasonable time, not to exceed 45 days after the licensee learns of the acquisition of 
nonpubl ic information. A determination as to reasonableness under this subdivision shall 
include consideration of the number of notices that the licensee must provide and the 
methods of communication available to the licensee."
24,,"Page 2 of 2 
Wis. Stat. § 995.50  
   (4)  Compe nsatory damages are not limited to damages for pecuniary loss, but shall not be 
presumed in the absence of proof.  
(6)   
(a)  If judgment is entered in favor of the defendant in an action for invasion of privacy, the 
court shall determine if the action was frivolous. If the court determines that the action was 
frivolous, it shall award the defendant reasonable fees and costs relating to the defense of the 
action.  
(b)  In order to find an action for invasion of privacy to be frivolous under par. (a), the cour t 
must find either of the following:  
1.  The action was commenced in bad faith or for harassment purposes.  
2.  The action was devoid of arguable basis in law or equity.  
(7)  No action for invasion of privacy may be maintained under this section if the clai m is based on 
an act which is permissible under ss. 196.63 or 968.27 to 968.373.  
History   
 
1977 c. 176; 1987 a. 399; 1991 a. 294; 2001 a. 33; 2005 a. 155 s. 51; Stats. 2005 s. 995.50; 2013 a. 375; 
2019 a. 72, § 1, § 2, effective January 23, 2020.  
 
LexisNexis® Wisconsin Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
25,,"Page 2 of 5 
Fla. Stat. § 316.066  
   2.  A description of the vehicles involved.  
3.  The names and addresses of the parties involved, including all drivers and passengers, 
and t he identification of the vehicle in which each was a driver or a passenger.  
4.  The names and addresses of witnesses.  
5.  The name, badge number, and law enforcement agency of the officer investigating the 
crash.  
6.  The names of the insurance companies fo r the respective parties involved in the crash.  
(d)  Each party to the crash must provide the law enforcement officer with proof of insurance, 
which must be documented in the crash report. If a law enforcement officer submits a report on 
the crash, proof o f insurance must be provided to the officer by each party involved in the 
crash. Any party who fails to provide the required information commits a noncriminal traffic 
infraction, punishable as a nonmoving violation as provided in chapter 318, unless the of ficer 
determines that due to injuries or other special circumstances such insurance information 
cannot be provided immediately. If the person provides the law enforcement agency, within 24 
hours after the crash, proof of insurance that was valid at the tim e of the crash, the law 
enforcement agency may void the citation.  
(e)  The driver of a vehicle that was in any manner involved in a crash resulting in damage to a 
vehicle or other property which does not require a law enforcement report shall, within 10 days 
after the crash, submit a written report of the crash to the department. The report shall be 
submitted on a form approved by the department.  
(f)  Long -form and short -form crash reports prepared by law enforcement must be submitted to 
the department an d may be maintained by the law enforcement officer’s agency.  
(2)   
(a)  Crash reports that reveal the identity, home or employment telephone number or home or 
employment address of, or other personal information concerning the parties involved in the 
crash  and that are held by an agency, as defined in s. 119.011, are confidential and exempt 
from s. 119.07(1) and s. 24(a), Art. I of the State Constitution for a period of 60 days after the 
date the report is filed.  
(b)  Crash reports held by an agency under p aragraph (a) may be made immediately available 
to the parties involved in the crash, their legal representatives, their licensed insurance agents, 
their insurers or insurers to which they have applied for coverage, persons under contract with 
such insurers  to provide claims or underwriting information, law enforcement agencies and 
their contracted service providers, victim services programs, and any federal, state, or local 
governmental agency or any private person or entity acting on behalf of a federal, s tate, or 
local governmental agency in carrying out its functions, but not for redistribution to any person 
or entity not listed in this subsection. Crash reports held by an agency under paragraph (a) 
which do not contain the home or employment street addre sses, driver license or identification 
card numbers, dates of birth, and home and employment telephone numbers of the parties 
involved in the crash shall be made immediately available to radio and television stations 
licensed by the Federal Communications Commission and newspapers qualified to publish 
legal notices under ss. 50.011 and 50.031. A crash report may also be made available to any 
third party acting on behalf of a person or entity authorized under this section to access the"
26,,"Page 3 of 5 
Fla. Stat. § 316.066  
   crash report, except t hat the third party may disclose the crash report only to the person or 
entity authorized to access the crash report under this section on whose behalf the third party 
has sought the report. This section shall not prevent an agency, pursuant to a memorandu m of 
understanding, from providing data derived from crash reports to a third party solely for the 
purpose of identifying vehicles involved in crashes if such data does not reveal the identity, 
home or employment telephone number or home or employment addr ess, or other personal 
information of the parties involved in the crash.  
(c)  Any local, state, or federal agency that is authorized to have access to crash reports by any 
provision of law shall be granted such access in the furtherance of the agency’s sta tutory 
duties.  
(d)  As a condition precedent to accessing a crash report, a person must present a valid driver 
license or other photographic identification, proof of status, or identification that demonstrates 
his or her qualifications to access that infor mation and file a written sworn statement with the 
state or local agency in possession of the information stating that information from a crash 
report made confidential and exempt by this section will not be used for any commercial 
solicitation of accident  victims or knowingly disclosed to any third party for the purpose of 
such solicitation. Such written sworn statement must be completed and sworn to by the 
requesting party for each individual crash report that is being requested. In lieu of requiring the 
written sworn statement, an agency may provide crash reports by electronic means pursuant to 
a memorandum of understanding to third -party vendors under contract with one or more 
insurers, but only when such contract states that information from a crash rep ort made 
confidential and exempt by this section will not be used for any commercial solicitation of 
accident victims by the vendors, or knowingly disclosed by the vendors to any third party for 
the purpose of such solicitation,  and only when a copy of su ch contract is furnished to the 
agency as proof of the vendor’s claimed status.  
(e)  This subsection does not prevent the dissemination or publication of news to the general 
public by any legitimate media entitled to access confidential and exempt informat ion pursuant 
to this section.  
(f)  Crash reports held by an agency under paragraph (a) may be made available 60 days after 
the date the report is filed to any person or entity eligible to access crash reports under 
paragraph (b) or in accordance with any o f the permissible uses listed in 18 U.S.C. s. 2721(b) 
and pursuant to the resale and redisclosure requirements in 18 U.S.C. s. 2721(c).  
(g)  If crash reports are created by or submitted to an agency electronically as data elements 
within a computerized dat abase or if personal information from a crash report is entered into a 
computerized database, such crash data held by an agency is confidential and exempt from s. 
119.07(1) and s. 24(a), Art. I of the State Constitution. Sixty days after the date the crash  report 
is filed, an agency may provide crash data derived from the crash report which includes 
personal information to entities eligible to access the crash report under paragraph (b), or in 
accordance with any of the permissible uses listed in 18 U.S.C. s. 2721(b) and pursuant to the 
resale and redisclosure requirements in 18 U.S.C. s. 2721(c). Such data shall be provided 
pursuant to a memorandum of understanding."
27,,"Page 1 of 5 
Fla. Stat. § 316.066  
    
Fla. Stat. § 316.066  
 Current through Chapter 1 of the 2024 session and through the 2023 C special session.  
 
LexisNexis® Florida Annotated Statutes   >  Title XXIII. Motor Vehicles. (Chs. 316 — 325)  >  Chapter 316. 
State Uniform Traffic Control. (§§ 316.001 — 316.87)  
 
§ 316.066. Written reports of crashes.   
 
(1)   
(a)  A Florida Traffic Crash Report, Long Form must be completed and submitted to the 
department within 10 days after an investigation is completed by the law enforcement officer 
who in the regular course of duty investigates a motor vehicle crash that:  
1.  Resulted in death of, personal injury to, or any indication of complaints of pain or 
discomfort by any of the parties or passengers involved in the crash;  
2.  Involved a violation of s. 316.061(1) or s. 316.193;  
3.  Rendered a vehicle inoperable to a degree that required a wrecker to remove it from t he 
scene of the crash; or  
4.  Involved a commercial motor vehicle.  
(b)  The Florida Traffic Crash Report, Long Form must include:  
1.  The date, time, and location of the crash.  
2.  A description of the vehicles involved.  
3.  The names and addresses of the parties involved, including all drivers and passengers, 
and the identification of the vehicle in which each was a driver or a passenger.  
4.  The names and addresses of witnesses.  
5.  The name, badge number, and law enforcement agency of the officer investi gating the 
crash.  
6.  The names of the insurance companies for the respective parties involved in the crash.  
(c)  In any crash for which a Florida Traffic Crash Report, Long Form is not required by this 
section and which occurs on the public roadways of th is state, the law enforcement officer 
shall complete a short -form crash report or provide a driver exchange -of-information form, to 
be completed by all drivers and passengers involved in the crash, which requires the 
identification of each vehicle that the  drivers and passengers were in. The short -form report 
must include:  
1.  The date, time, and location of the crash."
28,,"Page 4 of 5 
Fla. Stat. § 316.066  
   (h)  This subsection is subject to the Open Government Sunset Review Act in accordance with 
s. 119.15 and shall stand repealed on October 2, 2027, unless reviewed and saved from repeal 
through reenactment by the Legislature.  
(3)   
(a)  Any driver failing to file the written report required under subsection (1) commits a 
noncriminal traffic infrac tion, punishable as a nonmoving violation as provided in chapter 318.  
(b)  Any employee of a state or local agency in possession of information made confidential 
and exempt by this section who knowingly discloses such confidential and exempt information 
to a person not entitled to access such information under this section commits a felony of the 
third degree, punishable as provided in s. 775.082, s. 775.083, or s. 775.084.  
(c)  Any person, knowing that he or she is not entitled to obtain information made c onfidential 
and exempt by this section, who obtains or attempts to obtain such information commits a 
felony of the third degree, punishable as provided in s. 775.082, s. 775.083, or s. 775.084.  
(d)  Any person who knowingly uses  confidential and exempt information in violation of a 
filed written sworn statement, memorandum of understanding, or contractual agreement 
required by this section commits a felony of the third degree, punishable as provided in s. 
775.082, s. 775.083, or s. 775.084.  
(e)  In addition to penalties outlined in paragraphs (c) and (d), a person who obtains a crash 
report or crash data and who knowingly discloses or knowingly uses personal information 
revealed in the report for a purpose not permitted under 18 U .S.C. s. 2721(b) is liable to the 
individual to whom the information pertains, who may bring a civil action in any court of 
competent jurisdiction. The court may award:  
(1)  Actual damages, but not less than liquidated damages in the amount of $2,500.  
(2)  Punitive damages upon proof of willful or reckless disregard of the law.  
(3)  Reasonable attorney fees and other litigation costs reasonably incurred.  
(4)  Such other preliminary and equitable relief as the court determines to be appropriate.  
This paragra ph does not apply to radio and television stations licensed by the Federal 
Communications Commission and newspapers qualified to publish legal notices under ss. 
50.011 and 50.031.  
(4)  Except as specified in this subsection, each crash report made by a per son involved in a crash 
and any statement made by such person to a law enforcement officer for the purpose of completing 
a crash report required by this section shall be without prejudice to the individual so reporting. 
Such report or statement may not be used as evidence in any trial, civil or criminal. However, 
subject to the applicable rules of evidence, a law enforcement officer at a criminal trial may testify 
as to any statement made to the officer by the person involved in the crash if that person’s 
privilege against self -incrimination is not violated. The results of breath, urine, and blood tests 
administered as provided in s. 316.1932 or s. 316.1933 are not confidential and are admissible into 
evidence in accordance with the provisions of s. 316.1934 (2). 
(5)  A law enforcement officer, as defined in s. 943.10(1), may enforce this section."
29,,"Page 22 of 22 
Fla. Stat. § 365.172  
   (16) State law not preempted.   This section and ss. 365.173 and 365.174 do not alter any state 
law that otherwise regulates voice communications services providers.  
History   
 
S. 1, ch. 99 -367; s. 2, ch. 2001 -133; s. 7,  ch. 2002 -48; s. 19, ch. 2003 -32; s. 1, ch. 2003 -182; s. 4, ch. 
2005 -171; s. 2, ch. 2007 -78, eff. May 24, 2007; s. 68, ch. 2010 -5, eff. June 29, 2010; s. 1, ch. 2010 -50, eff. 
July 1, 2010; s. 1, ch. 2010 -188, eff. July 1, 2010; s. 2, ch. 2012 -177, eff. Jul y 1, 2012; s. 1, ch. 2014 -196, 
effective July 1, 2014; s. 30, ch. 2015 -2, effective June 30, 2015; s. 23, ch. 2019 -118, effective July 1, 
2019; s. 1, ch. 2019 -146, effective July 1, 2019; s. 73, ch. 2020 -2, effective May 18, 2020; s. 9, ch. 2020 -
161, effec tive July 1, 2020; s. 1, ch. 2023 -55, effective July 1, 2023.  
 
LexisNexis® Florida Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
30,,"Page 43 of 120
§ 1798.145. Exemptions
Trayce Hockstad(iv)An inflatable personal floatation device approved under Section 160.076 of Title 46 
of the Code of Federal Regulations.
(h)Notwithstanding a business’s obligations to respond to and honor consumer rights requests 
pursuant to this title:
(1)A time period for a business to respond to a consumer for any verifiable consumer request 
may be extended by up to a total of 90 days where necessary, taking into account the complexity 
and number of the requests. The business shall inform the consumer of any such extension 
within 45 days of receipt of the request, together with the reasons for the delay.
(2)If the business does not take action on the request of the consumer, the business shall 
inform the consumer, without delay and at the latest within the time period permitted of 
response by this section, of the reasons for not taking action and any rights the consumer may 
have to appeal the decision to the business.
(3)If requests from a consumer are manifestly unfounded or excessive, in particular because of 
their repetitive character, a business may either charge a reasonable fee, taking into account the 
administrative costs of providing the information or communication or taking the action 
requested, or refuse to act on the request and notify the consumer of the reason for refusing the 
request. The business shall bear the burden of demonstrating that any verifiable consumer 
request is manifestly unfounded or excessive.
(i)  
(1)A business that discloses personal information to a service provider or contractor in 
compliance with this title shall not be liable under this title if the service provider or contractor 
receiving the personal information uses it in violation of the restrictions set forth in the title, 
provided that, at the time of disclosing the personal information, the business does not have 
actual knowledge, or reason to believe, that the service provider or contractor intends to commit 
such a violation. A service provider or contractor shall likewise not be liable under this title for 
the obligations of a business for which it provides services as set forth in this title provided that 
the service provider or contractor shall be liable for its own violations of this title.
(2)A business that discloses personal information of a consumer, with the exception of 
consumers who have exercised their right to opt out of the sale or sharing of their personal 
information, consumers who have limited the use or disclosure of their sensitive personal 
information, and minor consumers who have not opted in to the collection or sale of their 
personal information, to a third party pursuant to a written contract that requires the third party to 
provide the same level of protection of the consumer’s rights under this title as provided by the 
business shall not be liable under this title if the third party receiving the personal information 
uses it in violation of the restrictions set forth in this title provided that, at the time of disclosing 
the personal information, the business does not have actual knowledge, or reason to believe, that 
the third party intends to commit such a violation.
(j)This title shall not be construed to require a business, service provider, or contractor to:
(1)Reidentify or otherwise link information that, in the ordinary course of business, is not 
maintained in a manner that would be considered personal information.
(2)Retain any personal information about a consumer if, in the ordinary course of business, 
that information about the consumer would not be retained."
31,,"Cal Civ Code § 1798.199.65
Deering's California Codes are current through the 2024 Regular Session Ch 1
Deering’s California Codes Annotated  >  CIVIL CODE (§§ 1 — 7021)  >  Division 3 Obligations (Pts. 1 — 4)  >  
Part 4 Obligations Arising from Particular Transactions (Titles 1 — 22)  >  Title 1.81.5 California Consumer 
Privacy Act of 2018 (§§ 1798.100 — 1798.199.100)
§ 1798.199.65. Agency subpoena and audit powers
The agency may subpoena witnesses, compel their attendance and testimony, administer oaths and 
affirmations, take evidence and require by subpoena the production of any books, papers, records, or 
other items material to the performance of the agency’s duties or exercise of its powers, including, 
but not limited to, its power to audit a business’ compliance with this title.
History
Adopted by voters, Prop. 24 § 24.12 (2020 Bill Text CA V. 9), on November 3, 2020, effective December 
16, 2020, operative January 1, 2023.
Deering’s California Codes Annotated 
Copyright © 2024 All rights reserved.
End of Document"
32,,"Page 42 of 120
§ 1798.145. Exemptions
Trayce Hockstadand implementing regulations, 12 C.F.R. 600, et seq.). This subdivision shall not apply to Section 
1798.150.
(f)This title shall not apply to personal information collected, processed, sold, or disclosed 
pursuant to the Driver’s Privacy Protection Act of 1994 (18 U.S.C. Sec. 2721 et seq.). This 
subdivision shall not apply to Section 1798.150.
(g)  
(1)Section 1798.120shall not apply to vehicle information or ownership information retained 
or shared between a new motor vehicle dealer, as defined in Section 426 of the Vehicle Code, 
and the vehicle’s manufacturer, as defined in Section 672 of the Vehicle Code, if the vehicle 
information or ownership information is shared for the purpose of effectuating, or in 
anticipation of effectuating, a vehicle repair covered by a vehicle warranty or a recall conducted 
pursuant to Sections 30118to 30120, inclusive, of Title 49 of the United States Code, provided 
that the new motor vehicle dealer or vehicle manufacturer with which that vehicle information 
or ownership information is shared does not sell, share, or use that information for any other 
purpose.
(2)Section 1798.120 shall not apply to vessel information or ownership information retained or 
shared between a vessel dealer and the vessel’s manufacturer, as defined in Section 651 of the 
Harbors and Navigation Code, if the vessel information or ownership information is shared for 
the purpose of effectuating, or in anticipation of effectuating, a vessel repair covered by a vessel 
warranty or a recall conducted pursuant to Section 4310 of Title 46 of the United States Code, 
provided that the vessel dealer or vessel manufacturer with which that vessel information or 
ownership information is shared does not sell, share, or use that information for any other 
purpose.
(3)For purposes of this subdivision:
(A)“Ownership information” means the name or names of the registered owner or owners 
and the contact information for the owner or owners.
(B)“Vehicle information” means the vehicle information number, make, model, year, and 
odometer reading.
(C)“Vessel dealer” means a person who is engaged, wholly or in part, in the business of 
selling or offering for sale, buying or taking in trade for the purpose of resale, or exchanging, 
any vessel or vessels, as defined in Section 651 of the Harbors and Navigation Code, and 
receives or expects to receive money, profit, or any other thing of value.
(D)“Vessel information” means the hull identification number, model, year, month and year 
of production, and information describing any of the following equipment as shipped, 
transferred, or sold from the place of manufacture, including all attached parts and 
accessories:
(i)An inboard engine.
(ii)An outboard engine.
(iii)A stern drive unit."
33,,"Trayce Hockstad
suffered as a result of the alleged violations of this title. If a business continues to violate this title in 
breach of the express written statement provided to the consumer under this section, the consumer 
may initiate an action against the business to enforce the written 
Page 2 of 2
§ 1798.150. Personal Information Security Breaches
statement and may pursue statutory damages for each breach of the express written statement, as 
well as any other violation of the title that postdates the written statement.
(c)The cause of action established by this section shall apply only to violations as defined in 
subdivision (a) and shall not be based on violations of any other section of this title. Nothing in this 
title shall be interpreted to serve as the basis for a private right of action under any other law. This 
shall not be construed to relieve any party from any duties or obligations imposed under other law or 
the United States or California Constitution.
History
Added Stats 2018 ch 55 § 3 (AB 375), effective January 1, 2019, operative January 1, 2020. Amended Stats 
2018 ch 735 § 11 (SB 1121), effective September 23, 2018, operative January 1, 2020; Stats 2019 ch 757 § 9 
(AB 1355), effective January 1, 2020, operative January 1, 2020; Amendment approved by voters, Prop. 24 
§ 16 (2020 Bill Text CA V. 9), on November 3, 2020, effective December 16, 2020, operative January 1, 
2023.
Deering’s California Codes Annotated 
Copyright © 2024 All rights reserved.
End of Document"
34,,"Cal Civ Code § 1798.199.90
Deering's California Codes are current through the 2024 Regular Session Ch 1
Deering’s California Codes Annotated  >  CIVIL CODE (§§ 1 — 7021)  >  Division 3 Obligations (Pts. 1 — 4)  >  
Part 4 Obligations Arising from Particular Transactions (Titles 1 — 22)  >  Title 1.81.5 California Consumer 
Privacy Act of 2018 (§§ 1798.100 — 1798.199.100)
§ 1798.199.90. Injunction; Penalties; Stay of action or investigation at Attorney 
General request
(a)Any business, service provider, contractor, or other person that violates this title shall be subject 
to an injunction and liable for a civil penalty of not more than two thousand five hundred dollars 
($2,500) for each violation or seven thousand five hundred dollars ($7,500) for each intentional 
violation and each violation involving the personal information of minor consumers, as adjusted 
pursuant to paragraph (5) of subdivision (a) of Section 1798.185, which shall be assessed and 
recovered in a civil action brought in the name of the people of the State of California by the 
Attorney General. The court may consider the good faith cooperation of the business, service 
provider, contractor, or other person in determining the amount of the civil penalty.
(b)Any civil penalty recovered by an action brought by the Attorney General for a violation of this 
title, and the proceeds of any settlement of any said action, shall be deposited in the Consumer 
Privacy Fund.
(c)The agency shall, upon request by the Attorney General, stay an administrative action or 
investigation under this title to permit the Attorney General to proceed with an investigation or 
civil action and shall not pursue an administrative action or investigation, unless the Attorney 
General subsequently determines not to pursue an investigation or civil action. The agency may 
not limit the authority of the Attorney General to enforce this title.
(d)No civil action may be filed by the Attorney General under this section for any violation of 
this title after the agency has issued a decision pursuant to Section 1798.199.85 or an order 
pursuant to Section 1798.199.55 against that person for the same violation.
(e)This section shall not affect the private right of action provided for in Section 1798.150.
History
Adopted by voters, Prop. 24 § 24.17 (2020 Bill Text CA V. 9), on November 3, 2020, effective December 
16, 2020, operative January 1, 2023.
Deering’s California Codes Annotated 
Copyright © 2024 All rights reserved."
35,,"Page 2 of 2
§ 8-38-9. Violations — Penalties — Government entities not exempt.
Trayce Hockstadthis chapter, must also notify the employing government entity of any individual to whom the 
information relates.
(6)  All government entities are exempt from any civil penalty authorized by this chapter; 
provided, however, the Attorney General may bring an action against any state, county, or 
municipal official or employee, in his or her official capacity, who is subject to this chapter for 
any of the following:
a.  To compel the performance of his or her duties under this chapter.
b.  To compel the performance of his or her ministerial acts under this chapter.
c.  To enjoin him or her from acting in bad faith, fraudulently, beyond his or her authority, 
or under mistaken interpretation of the law.
(7)  By February 1 of each year, the Attorney General shall submit a report to the Governor, 
the President Pro Tempore of the Senate, and the Speaker of the House of Representatives 
describing the nature of any reported breaches of security by government entities or third-party 
agents of government entities in the preceding calendar year along with recommendations for 
security improvements. The report shall identify any government entity that has violated any of 
the applicable requirements in this chapter in the preceding calendar year.
History
Acts 2018, No. 18-396, § 9, effective June 1, 2018.
Michie’s™ Alabama Code
Copyright © 2024 All rights reserved.
End of Document"
36,,"Trayce HockstadCode of Ala. § 8-38-8
 Current through the end of the 2023 First Special, Regular, and Second Special Sessions, but not 
including corrections and changes made to the 2023 session laws by the Code Commissioner. 
Michie’s™ Alabama Code  >  TITLE 8 Commercial Law and Consumer Protection (Chs. 1 — 42)  >  
CHAPTER 38 Alabama Data Breach Notification Act of 2018 (§§ 8-38-1 — 8-38-12)
§ 8-38-8. Notice of third-party agent security breach generally.
In the event a third-party agent has experienced a breach of security in the system maintained by 
the agent, the agent shall notify the covered entity of the breach of security as expeditiously as 
possible and without unreasonable delay, but no later than 10 days following the determination of 
the breach of security or reason to believe the breach occurred. After receiving notice from a third-
party agent, a covered entity shall provide notices required under Sections 8-38-5 and 8-38-6. A 
third-party agent, in cooperation with a covered entity, shall provide information in the possession 
of the third-party agent so that the covered entity can comply with its notice requirements. A 
covered entity may enter into a contractual agreement with a third-party agent whereby the third-
party agent agrees to handle notifications required under this chapter.
History
Acts 2018, No. 18-396, § 8, effective June 1, 2018.
Michie’s™ Alabama Code
Copyright © 2024 All rights reserved.
End of Document"
37,,"Trayce HockstadCode of Ala. § 13A-8-116
 Current through the end of the 2023 First Special, Regular, and Second Special Sessions, but not 
including corrections and changes made to the 2023 session laws by the Code Commissioner. 
Michie’s™ Alabama Code  >  TITLE 13A Criminal Code (Chs. 1 — 14)  >  CHAPTER 8 Offenses Involving 
Theft (Arts. 1 — 11)  >  Article 5A The Alabama Digital Crime Act (§§ 13A-8-110 — 13A-8-119)
§ 13A-8-116. Subpoenas from other states.
(a)  An Alabama corporation or business entity that provides electronic communication services or 
remote computing services to the general public, when served with a warrant issued by another 
state to produce records that could reveal the identity of the customers using those services, data 
stored by, or on behalf of, the customer, the customer’s usage of those services, the recipient or 
destination of communications sent to or from those customers, or the content of those 
communications, shall produce those records as if that warrant had been issued by an Alabama 
court.
(b)  Intentional violation of this section shall be punishable as contempt.
History
Acts 2012, No. 12-432, § 7, Aug. 1, 2012.
Michie’s™ Alabama Code
Copyright © 2024 Matthew Bender & Company, Inc.,
a member of the LexisNexis Group. All rights reserved.
End of Document"
38,,"Trayce HockstadCode of Ala. § 8-27-3
 Current through the end of the 2023 First Special, Regular, and Second Special Sessions, but not 
including corrections and changes made to the 2023 session laws by the Code Commissioner. 
Michie’s™ Alabama Code  >  TITLE 8 Commercial Law and Consumer Protection (Chs. 1 — 42)  >  
CHAPTER 27 Alabama Trade Secrets Act (§§ 8-27-1 — 8-27-6)
§ 8-27-3. Misappropriation of trade secret; liability.
A person who discloses or uses the trade secret of another, without a privilege to do so, is liable to 
the other for misappropriation of the trade secret if:
(1)  That person discovered the trade secret by improper means;
(2)  That person’s disclosure or use constitutes a breach of confidence reposed in that person 
by the other;
(3)  That person learned the trade secret from a third person, and knew or should have known 
that (i) the information was a trade secret and (ii) that the trade secret had been appropriated 
under circumstances which violate the provisions of (1) or (2), above; or
(4)  That person learned the information and knew or should have known that it was a trade 
secret and that its disclosure was made to that person by mistake.
History
Acts 1987, No. 87-669.
Michie’s™ Alabama Code
Copyright © 2024 All rights reserved.
End of Document"
39,,"Trayce HockstadCode of Ala. § 8-27-6
 Current through the end of the 2023 First Special, Regular, and Second Special Sessions, but not 
including corrections and changes made to the 2023 session laws by the Code Commissioner. 
Michie’s™ Alabama Code  >  TITLE 8 Commercial Law and Consumer Protection (Chs. 1 — 42)  >  
CHAPTER 27 Alabama Trade Secrets Act (§§ 8-27-1 — 8-27-6)
§ 8-27-6. Construction with common law.
Those provisions of this chapter that are inconsistent with the common law of trade secrets 
supersede the common law; otherwise, this chapter should be construed to be consistent with the 
common law of trade secrets.
History
Acts 1987, No. 87-669.
Michie’s™ Alabama Code
Copyright © 2024 All rights reserved.
End of Document"
